timestamp,open,high,low,close,volume
2024-06-08 01:37:00,73012.25,73032.61,72961.49,72991.97,11.492
2024-06-08 01:38:00,72991.97,73012.34,72974.9,72989.83,25.053
2024-06-08 01:39:00,72989.83,73003.87,72952.2,72972.41,20.992
2024-06-08 01:40:00,72972.41,73012.41,72959.74,72991.19,28.679
2024-06-08 01:41:00,72991.19,73015.32,72974.74,72985.47,21.717
2024-06-08 01:42:00,72985.47,72996.95,72958.66,72986.81,12.553
2024-06-08 01:43:00,72986.81,73039.45,72952.09,73023.04,25.857
2024-06-08 01:44:00,73023.04,73054.07,73017.87,73026.41,24.91
2024-06-08 01:45:00,73026.41,73056.17,73022.59,73053.9,19.021
2024-06-08 01:46:00,73053.9,73103.25,73047.1,73071.42,11.142
2024-06-08 01:47:00,73071.42,73113.68,73066.61,73112.57,14.868
2024-06-08 01:48:00,73112.57,73119.71,73094.51,73098.96,26.617
2024-06-08 01:49:00,73098.96,73144.21,73074.26,73139.82,20.209
2024-06-08 01:50:00,73139.82,73149.4,73086.67,73143.02,23.0
2024-06-08 01:51:00,73143.02,73172.27,73125.47,73133.84,11.933
2024-06-08 01:52:00,73133.84,73189.06,73118.92,73143.8,11.182
2024-06-08 01:53:00,73143.8,73190.95,73121.27,73185.75,26.998
2024-06-08 01:54:00,73185.75,73228.9,73167.99,73172.84,7.072
2024-06-08 01:55:00,73172.84,73185.5,73124.36,73127.0,20.388
2024-06-08 01:56:00,73127.0,73168.99,73121.67,73157.55,17.761
2024-06-08 01:57:00,73157.55,73195.47,73127.73,73191.34,16.157
2024-06-08 01:58:00,73191.34,73250.62,73132.02,73141.41,13.776
2024-06-08 01:59:00,73141.41,73201.4,73111.88,73137.89,8.114
2024-06-08 02:00:00,73137.89,73194.68,73137.41,73151.28,17.504
2024-06-08 02:01:00,73151.28,73201.59,73110.28,73190.61,21.248
2024-06-08 02:02:00,73190.61,73226.07,73177.28,73186.6,19.382
2024-06-08 02:03:00,73186.6,73219.52,73186.01,73196.87,20.97
2024-06-08 02:04:00,73196.87,73241.03,73184.91,73239.47,5.958
2024-06-08 02:05:00,73239.47,73288.91,73225.1,73250.44,19.662
2024-06-08 02:06:00,73250.44,73290.96,73217.64,73272.68,14.68
2024-06-08 02:07:00,73272.68,73324.34,73269.19,73297.19,6.462
2024-06-08 02:08:00,73297.19,73350.18,73271.48,73283.82,15.084
2024-06-08 02:09:00,73283.82,73319.86,73279.3,73289.4,9.242
2024-06-08 02:10:00,73289.4,73310.5,73232.01,73309.67,13.595
2024-06-08 02:11:00,73309.67,73337.42,73259.39,73278.73,20.53
2024-06-08 02:12:00,73278.73,73301.09,73220.9,73257.01,6.946
2024-06-08 02:13:00,73257.01,73276.78,73239.18,73253.58,28.57
2024-06-08 02:14:00,73253.58,73292.38,73215.91,73229.32,25.08
2024-06-08 02:15:00,73229.32,73288.93,73209.12,73234.33,5.448
2024-06-08 02:16:00,73234.33,73242.9,73220.86,73233.6,12.272
2024-06-08 02:17:00,73233.6,73265.14,73190.31,73232.98,21.202
2024-06-08 02:18:00,73232.98,73263.78,73217.72,73235.41,17.41
2024-06-08 02:19:00,73235.41,73248.14,73192.21,73242.38,13.437
2024-06-08 02:20:00,73242.38,73254.32,73235.92,73249.21,9.765
2024-06-08 02:21:00,73249.21,73287.86,73245.43,73274.66,25.13
2024-06-08 02:22:00,73274.66,73321.79,73259.0,73318.59,16.4
2024-06-08 02:23:00,73318.59,73376.76,73315.76,73331.07,12.643
2024-06-08 02:24:00,73331.07,73343.39,73288.87,73341.83,5.171
2024-06-08 02:25:00,73341.83,73367.04,73302.15,73358.9,17.59
2024-06-08 02:26:00,73358.9,73373.52,73319.18,73328.49,11.231
2024-06-08 02:27:00,73328.49,73349.96,73306.02,73344.16,15.091
2024-06-08 02:28:00,73344.16,73387.95,73312.55,73335.78,12.942
2024-06-08 02:29:00,73335.78,73364.09,73288.4,73352.54,10.801
2024-06-08 02:30:00,73352.54,73388.26,73350.59,73366.29,15.406
2024-06-08 02:31:00,73366.29,73399.75,73358.12,73371.88,18.744
2024-06-08 02:32:00,73371.88,73388.87,73366.56,73368.47,7.87
2024-06-08 02:33:00,73368.47,73379.96,73327.11,73373.9,26.058
2024-06-08 02:34:00,73373.9,73403.97,73366.25,73380.97,24.157
2024-06-08 02:35:00,73380.97,73414.48,73323.71,73356.17,18.352
2024-06-08 02:36:00,73356.17,73372.46,73298.66,73367.52,9.081
2024-06-08 02:37:00,73367.52,73381.17,73351.54,73361.46,19.403
2024-06-08 02:38:00,73361.46,73365.6,73357.79,73363.74,7.062
2024-06-08 02:39:00,73363.74,73420.12,73336.66,73362.25,24.737
2024-06-08 02:40:00,73362.25,73369.06,73314.18,73346.96,18.832
2024-06-08 02:41:00,73346.96,73386.42,73314.92,73379.97,27.51
2024-06-08 02:42:00,73379.97,73439.21,73348.78,73388.97,19.447
2024-06-08 02:43:00,73388.97,73429.92,73383.95,73404.73,21.716
2024-06-08 02:44:00,73404.73,73434.62,73361.63,73372.43,14.548
2024-06-08 02:45:00,73372.43,73378.67,73343.02,73353.2,27.661
2024-06-08 02:46:00,73353.2,73391.87,73342.82,73344.75,25.709
2024-06-08 02:47:00,73344.75,73390.27,73320.89,73328.35,20.59
2024-06-08 02:48:00,73328.35,73350.14,73300.5,73345.72,21.734
2024-06-08 02:49:00,73345.72,73353.45,73324.78,73334.88,12.384
2024-06-08 02:50:00,73334.88,73393.34,73279.09,73334.79,8.606
2024-06-08 02:51:00,73334.79,73387.0,73277.84,73367.89,15.987
2024-06-08 02:52:00,73367.89,73420.98,73347.0,73399.18,26.297
2024-06-08 02:53:00,73399.18,73411.37,73389.31,73410.5,18.89
2024-06-08 02:54:00,73410.5,73445.12,73376.59,73396.39,20.828
2024-06-08 02:55:00,73396.39,73410.15,73357.06,73365.85,23.622
2024-06-08 02:56:00,73365.85,73390.42,73356.88,73385.62,10.084
2024-06-08 02:57:00,73385.62,73410.81,73360.87,73361.21,11.518
2024-06-08 02:58:00,73361.21,73383.31,73328.46,73358.92,27.343
2024-06-08 02:59:00,73358.92,73400.04,73316.43,73316.97,8.196
2024-06-08 03:00:00,73316.97,73373.43,73287.59,73328.48,17.481
2024-06-08 03:01:00,73328.48,73342.38,73272.25,73333.52,12.599
2024-06-08 03:02:00,73333.52,73381.9,73292.84,73340.76,10.248
2024-06-08 03:03:00,73340.76,73359.09,73291.37,73291.99,18.381
2024-06-08 03:04:00,73291.99,73313.78,73262.91,73293.99,26.13
2024-06-08 03:05:00,73293.99,73304.13,73246.65,73253.16,5.237
2024-06-08 03:06:00,73253.16,73309.83,73230.34,73247.96,13.725
2024-06-08 03:07:00,73247.96,73268.07,73195.22,73244.11,15.072
2024-06-08 03:08:00,73244.11,73264.96,73186.42,73246.37,8.59
2024-06-08 03:09:00,73246.37,73260.71,73209.65,73224.42,21.92
2024-06-08 03:10:00,73224.42,73236.84,73197.68,73200.48,17.223
2024-06-08 03:11:00,73200.48,73218.78,73198.3,73205.12,26.011
2024-06-08 03:12:00,73205.12,73263.93,73178.24,73185.57,22.982
2024-06-08 03:13:00,73185.57,73198.8,73178.11,73181.92,18.358
2024-06-08 03:14:00,73181.92,73232.72,73173.76,73232.57,22.35
2024-06-08 03:15:00,73232.57,73244.28,73194.08,73239.63,11.285
2024-06-08 03:16:00,73239.63,73271.08,73199.85,73227.7,10.529
2024-06-08 03:17:00,73227.7,73249.88,73184.16,73193.25,29.119
2024-06-08 03:18:00,73193.25,73242.3,73133.64,73143.67,22.574
2024-06-08 03:19:00,73143.67,73200.42,73100.58,73159.13,14.285
2024-06-08 03:20:00,73159.13,73171.6,73131.46,73157.69,10.062
2024-06-08 03:21:00,73157.69,73181.92,73121.69,73166.86,24.122
2024-06-08 03:22:00,73166.86,73204.58,73146.77,73151.65,7.341
2024-06-08 03:23:00,73151.65,73176.18,73125.26,73175.64,14.885
2024-06-08 03:24:00,73175.64,73233.02,73167.33,73199.23,12.145
2024-06-08 03:25:00,73199.23,73218.5,73187.79,73216.17,5.248
2024-06-08 03:26:00,73216.17,73258.31,73172.12,73255.95,26.14
2024-06-08 03:27:00,73255.95,73256.64,73254.66,73255.17,18.776
2024-06-08 03:28:00,73255.17,73283.77,73203.19,73235.49,11.114
2024-06-08 03:29:00,73235.49,73286.51,73205.02,73214.52,25.835
2024-06-08 03:30:00,73214.52,73240.09,73204.73,73229.71,24.567
2024-06-08 03:31:00,73229.71,73250.98,73185.33,73186.42,23.543
2024-06-08 03:32:00,73186.42,73229.84,73150.84,73207.63,7.096
2024-06-08 03:33:00,73207.63,73235.33,73168.84,73217.09,10.082
2024-06-08 03:34:00,73217.09,73251.33,73186.4,73243.79,14.048
2024-06-08 03:35:00,73243.79,73265.17,73240.77,73260.67,13.709
2024-06-08 03:36:00,73260.67,73297.82,73235.11,73261.74,28.558
2024-06-08 03:37:00,73261.74,73267.14,73254.42,73257.53,23.594
2024-06-08 03:38:00,73257.53,73257.69,73199.32,73229.63,9.958
2024-06-08 03:39:00,73229.63,73260.16,73224.5,73235.52,12.502
2024-06-08 03:40:00,73235.52,73262.96,73204.64,73239.4,14.096
2024-06-08 03:41:00,73239.4,73289.16,73202.71,73280.12,7.052
2024-06-08 03:42:00,73280.12,73296.54,73244.7,73253.23,15.157
2024-06-08 03:43:00,73253.23,73307.97,73210.37,73264.55,29.858
2024-06-08 03:44:00,73264.55,73318.09,73229.18,73272.79,14.213
2024-06-08 03:45:00,73272.79,73331.58,73266.81,73275.66,26.785
2024-06-08 03:46:00,73275.66,73278.27,73227.46,73233.25,22.981
2024-06-08 03:47:00,73233.25,73264.01,73191.35,73196.31,14.451
2024-06-08 03:48:00,73196.31,73256.14,73151.4,73171.96,23.953
2024-06-08 03:49:00,73171.96,73189.02,73127.43,73143.37,10.72
2024-06-08 03:50:00,73143.37,73194.58,73099.39,73106.51,10.923
2024-06-08 03:51:00,73106.51,73160.79,73069.79,73071.58,17.95
2024-06-08 03:52:00,73071.58,73119.8,73056.19,73058.42,14.088
2024-06-08 03:53:00,73058.42,73059.19,73022.77,73058.87,10.834
2024-06-08 03:54:00,73058.87,73061.11,73000.33,73028.56,14.174
2024-06-08 03:55:00,73028.56,73044.57,73022.15,73034.6,16.466
2024-06-08 03:56:00,73034.6,73079.67,73015.09,73029.04,27.076
2024-06-08 03:57:00,73029.04,73074.42,72977.35,73003.11,25.521
2024-06-08 03:58:00,73003.11,73049.74,72962.07,73034.19,28.929
2024-06-08 03:59:00,73034.19,73041.57,72995.28,73037.95,21.913
2024-06-08 04:00:00,73037.95,73061.02,73017.08,73039.68,24.281
2024-06-08 04:01:00,73039.68,73059.1,72989.08,73035.97,9.735
2024-06-08 04:02:00,73035.97,73095.31,73032.66,73034.31,16.126
2024-06-08 04:03:00,73034.31,73072.3,73005.33,73064.24,18.403
2024-06-08 04:04:00,73064.24,73069.07,73031.31,73050.39,8.98
2024-06-08 04:05:00,73050.39,73078.54,73032.75,73039.39,21.394
2024-06-08 04:06:00,73039.39,73089.65,73034.08,73054.72,25.678
2024-06-08 04:07:00,73054.72,73088.89,73054.12,73084.22,9.132
2024-06-08 04:08:00,73084.22,73086.96,73039.76,73070.0,19.907
2024-06-08 04:09:00,73070.0,73112.15,73026.88,73037.62,20.493
2024-06-08 04:10:00,73037.62,73087.08,72981.01,72984.94,29.425
2024-06-08 04:11:00,72984.94,73028.43,72927.2,73013.4,29.103
2024-06-08 04:12:00,73013.4,73029.97,72964.78,72988.22,26.983
2024-06-08 04:13:00,72988.22,72994.61,72952.46,72958.39,19.703
2024-06-08 04:14:00,72958.39,72971.53,72899.3,72952.73,21.443
2024-06-08 04:15:00,72952.73,72956.59,72897.46,72911.78,18.63
2024-06-08 04:16:00,72911.78,72939.73,72865.57,72898.8,28.216
2024-06-08 04:17:00,72898.8,72927.65,72859.06,72861.08,8.08
2024-06-08 04:18:00,72861.08,72896.08,72810.21,72867.9,20.733
2024-06-08 04:19:00,72867.9,72869.68,72848.01,72850.81,11.296
2024-06-08 04:20:00,72850.81,72891.05,72820.91,72824.65,19.248
2024-06-08 04:21:00,72824.65,72865.96,72821.62,72839.81,19.815
2024-06-08 04:22:00,72839.81,72886.56,72808.03,72861.99,25.347
2024-06-08 04:23:00,72861.99,72898.4,72817.3,72887.01,29.064
2024-06-08 04:24:00,72887.01,72911.89,72845.46,72909.99,10.914
2024-06-08 04:25:00,72909.99,72917.08,72908.9,72910.57,25.23
2024-06-08 04:26:00,72910.57,72938.91,72883.21,72928.98,21.424
2024-06-08 04:27:00,72928.98,72965.93,72903.74,72945.06,25.113
2024-06-08 04:28:00,72945.06,73000.89,72912.72,72990.53,17.124
2024-06-08 04:29:00,72990.53,72993.65,72945.4,72956.05,12.342
2024-06-08 04:30:00,72956.05,72985.42,72934.83,72981.71,27.525
2024-06-08 04:31:00,72981.71,72993.01,72972.37,72986.69,9.468
2024-06-08 04:32:00,72986.69,72991.34,72967.54,72990.03,18.328
2024-06-08 04:33:00,72990.03,72999.61,72985.67,72989.18,21.533
2024-06-08 04:34:00,72989.18,73023.13,72965.19,72967.53,24.53
2024-06-08 04:35:00,72967.53,73023.89,72921.22,73013.82,16.904
2024-06-08 04:36:00,73013.82,73057.31,72966.16,72997.83,5.107
2024-06-08 04:37:00,72997.83,73000.59,72942.4,72977.07,9.135
2024-06-08 04:38:00,72977.07,72978.71,72963.61,72966.71,23.321
2024-06-08 04:39:00,72966.71,73015.91,72944.69,72948.13,12.35
2024-06-08 04:40:00,72948.13,72974.12,72903.03,72968.53,5.443
2024-06-08 04:41:00,72968.53,72979.2,72937.41,72947.82,11.406
2024-06-08 04:42:00,72947.82,72994.55,72923.87,72969.42,15.138
2024-06-08 04:43:00,72969.42,73007.74,72943.41,73005.45,25.202
2024-06-08 04:44:00,73005.45,73053.31,72948.23,73023.91,29.77
2024-06-08 04:45:00,73023.91,73034.81,73001.19,73022.37,15.829
2024-06-08 04:46:00,73022.37,73024.24,72999.42,73022.58,8.135
2024-06-08 04:47:00,73022.58,73057.29,72980.75,73004.31,7.244
2024-06-08 04:48:00,73004.31,73046.32,72956.13,73021.99,22.813
2024-06-08 04:49:00,73021.99,73037.64,72991.79,73000.91,24.96
2024-06-08 04:50:00,73000.91,73005.56,72946.81,72970.79,18.595
2024-06-08 04:51:00,72970.79,73006.11,72917.52,72918.36,13.442
2024-06-08 04:52:00,72918.36,72965.34,72913.51,72962.13,16.536
2024-06-08 04:53:00,72962.13,72966.15,72915.92,72954.32,19.791
2024-06-08 04:54:00,72954.32,72963.07,72948.57,72948.96,12.838
2024-06-08 04:55:00,72948.96,72966.9,72942.61,72953.67,12.715
2024-06-08 04:56:00,72953.67,72970.52,72937.15,72943.44,17.388
2024-06-08 04:57:00,72943.44,72977.49,72928.28,72963.7,12.251
2024-06-08 04:58:00,72963.7,72975.27,72920.92,72948.58,6.71
2024-06-08 04:59:00,72948.58,72989.31,72901.74,72925.95,11.849
2024-06-08 05:00:00,72925.95,72937.26,72889.0,72936.74,7.769
2024-06-08 05:01:00,72936.74,72942.83,72908.51,72927.6,20.495
2024-06-08 05:02:00,72927.6,72956.12,72878.9,72905.19,16.05
2024-06-08 05:03:00,72905.19,72906.12,72870.07,72901.84,27.591
2024-06-08 05:04:00,72901.84,72917.72,72869.05,72875.16,7.268
2024-06-08 05:05:00,72875.16,72896.94,72829.34,72874.95,22.132
2024-06-08 05:06:00,72874.95,72906.14,72864.91,72872.06,5.176
2024-06-08 05:07:00,72872.06,72892.53,72827.85,72879.7,5.107
2024-06-08 05:08:00,72879.7,72939.56,72878.35,72923.96,8.195
2024-06-08 05:09:00,72923.96,72981.24,72916.0,72957.03,18.487
2024-06-08 05:10:00,72957.03,72992.46,72902.95,72903.53,19.709
2024-06-08 05:11:00,72903.53,72920.84,72853.86,72920.69,7.342
2024-06-08 05:12:00,72920.69,72962.71,72910.2,72929.72,22.32
2024-06-08 05:13:00,72929.72,72989.0,72925.63,72970.07,11.4
2024-06-08 05:14:00,72970.07,72978.92,72938.59,72960.83,17.239
2024-06-08 05:15:00,72960.83,73016.28,72952.99,72955.62,16.325
2024-06-08 05:16:00,72955.62,72963.23,72945.48,72945.61,27.211
2024-06-08 05:17:00,72945.61,72993.21,72920.04,72921.7,26.669
2024-06-08 05:18:00,72921.7,72971.13,72864.77,72887.82,14.311
2024-06-08 05:19:00,72887.82,72935.46,72853.86,72918.4,16.242
2024-06-08 05:20:00,72918.4,72949.82,72913.09,72938.45,13.209
2024-06-08 05:21:00,72938.45,72979.9,72904.18,72942.53,24.041
2024-06-08 05:22:00,72942.53,72974.01,72917.02,72973.62,9.782
2024-06-08 05:23:00,72973.62,73015.88,72969.19,72993.8,5.483
2024-06-08 05:24:00,72993.8,73036.7,72951.1,72992.11,28.97
2024-06-08 05:25:00,72992.11,73024.18,72953.99,72974.7,18.594
2024-06-08 05:26:00,72974.7,73024.45,72926.51,72963.64,17.574
2024-06-08 05:27:00,72963.64,72973.74,72946.53,72972.98,14.449
2024-06-08 05:28:00,72972.98,72975.61,72938.61,72962.5,21.684
2024-06-08 05:29:00,72962.5,72977.31,72915.33,72967.57,13.054
2024-06-08 05:30:00,72967.57,72974.56,72958.06,72971.16,5.482
2024-06-08 05:31:00,72971.16,72991.5,72935.08,72974.56,11.773
2024-06-08 05:32:00,72974.56,73014.57,72920.05,72931.84,18.542
2024-06-08 05:33:00,72931.84,72967.61,72915.87,72947.59,7.809
2024-06-08 05:34:00,72947.59,73000.9,72927.33,72993.32,22.345
2024-06-08 05:35:00,72993.32,73048.94,72946.16,72978.73,13.064
2024-06-08 05:36:00,72978.73,73009.81,72937.96,72944.64,28.688
2024-06-08 05:37:00,72944.64,72987.03,72901.81,72943.46,24.116
2024-06-08 05:38:00,72943.46,72987.44,72929.7,72955.47,26.365
2024-06-08 05:39:00,72955.47,72957.49,72953.21,72955.94,13.878
2024-06-08 05:40:00,72955.94,72990.21,72948.65,72968.69,21.892
2024-06-08 05:41:00,72968.69,72970.43,72943.9,72944.91,18.53
2024-06-08 05:42:00,72944.91,72957.61,72942.66,72955.76,24.926
2024-06-08 05:43:00,72955.76,72975.96,72951.99,72959.43,18.205
2024-06-08 05:44:00,72959.43,73009.42,72953.59,72969.8,15.395
2024-06-08 05:45:00,72969.8,73022.35,72918.51,72984.62,18.167
2024-06-08 05:46:00,72984.62,73006.53,72968.21,72996.44,20.225
2024-06-08 05:47:00,72996.44,73027.15,72963.01,72994.47,17.338
2024-06-08 05:48:00,72994.47,73036.24,72942.74,72949.98,23.342
2024-06-08 05:49:00,72949.98,72999.77,72945.71,72967.15,23.357
2024-06-08 05:50:00,72967.15,72985.77,72938.16,72943.71,6.29
2024-06-08 05:51:00,72943.71,72956.49,72918.59,72945.86,9.58
2024-06-08 05:52:00,72945.86,73002.01,72908.89,72937.16,14.925
2024-06-08 05:53:00,72937.16,72949.8,72889.86,72899.9,14.809
2024-06-08 05:54:00,72899.9,72934.88,72894.17,72905.67,10.061
2024-06-08 05:55:00,72905.67,72922.51,72869.47,72892.05,7.079
2024-06-08 05:56:00,72892.05,72911.74,72841.0,72881.85,8.63
2024-06-08 05:57:00,72881.85,72927.34,72850.27,72900.78,16.447
2024-06-08 05:58:00,72900.78,72902.57,72884.85,72891.6,20.617
2024-06-08 05:59:00,72891.6,72938.53,72870.3,72890.06,6.504
2024-06-08 06:00:00,72890.06,72912.25,72879.36,72892.94,29.884
2024-06-08 06:01:00,72892.94,72895.42,72845.18,72885.29,23.886
2024-06-08 06:02:00,72885.29,72935.45,72852.0,72927.97,27.093
2024-06-08 06:03:00,72927.97,72929.48,72922.05,72923.11,26.775
2024-06-08 06:04:00,72923.11,72968.85,72907.71,72926.04,11.284
2024-06-08 06:05:00,72926.04,72953.85,72871.36,72923.95,18.876
2024-06-08 06:06:00,72923.95,72940.18,72885.5,72888.17,9.942
2024-06-08 06:07:00,72888.17,72892.93,72874.7,72891.54,7.836
2024-06-08 06:08:00,72891.54,72922.71,72870.6,72888.92,14.541
2024-06-08 06:09:00,72888.92,72917.45,72884.32,72897.31,15.702
2024-06-08 06:10:00,72897.31,72944.31,72847.05,72857.53,26.248
2024-06-08 06:11:00,72857.53,72880.97,72842.3,72848.88,26.799
2024-06-08 06:12:00,72848.88,72878.13,72811.68,72857.74,15.004
2024-06-08 06:13:00,72857.74,72882.38,72827.77,72869.23,15.887
2024-06-08 06:14:00,72869.23,72909.7,72814.9,72852.18,29.781
2024-06-08 06:15:00,72852.18,72868.92,72815.31,72820.26,20.229
2024-06-08 06:16:00,72820.26,72853.01,72783.56,72799.45,7.375
2024-06-08 06:17:00,72799.45,72825.54,72778.1,72817.8,14.05
2024-06-08 06:18:00,72817.8,72871.08,72779.04,72864.6,15.444
2024-06-08 06:19:00,72864.6,72918.15,72808.15,72810.15,6.646
2024-06-08 06:20:00,72810.15,72865.15,72778.07,72837.53,9.263
2024-06-08 06:21:00,72837.53,72867.67,72821.52,72825.68,10.046
2024-06-08 06:22:00,72825.68,72833.71,72787.25,72802.88,29.105
2024-06-08 06:23:00,72802.88,72839.0,72778.56,72809.27,19.17
2024-06-08 06:24:00,72809.27,72829.3,72765.21,72816.53,9.651
2024-06-08 06:25:00,72816.53,72848.96,72762.19,72770.69,23.356
2024-06-08 06:26:00,72770.69,72797.48,72733.06,72734.89,23.874
2024-06-08 06:27:00,72734.89,72757.69,72688.7,72748.09,11.512
2024-06-08 06:28:00,72748.09,72764.98,72716.91,72719.49,7.273
2024-06-08 06:29:00,72719.49,72723.37,72683.86,72706.02,14.531
2024-06-08 06:30:00,72706.02,72728.69,72656.71,72709.72,29.53
2024-06-08 06:31:00,72709.72,72738.28,72709.49,72725.93,14.989
2024-06-08 06:32:00,72725.93,72765.67,72682.61,72731.4,9.077
2024-06-08 06:33:00,72731.4,72754.97,72727.78,72745.75,8.228
2024-06-08 06:34:00,72745.75,72777.39,72709.34,72737.15,17.863
2024-06-08 06:35:00,72737.15,72737.4,72717.63,72732.86,11.544
2024-06-08 06:36:00,72732.86,72790.57,72689.78,72772.49,27.167
2024-06-08 06:37:00,72772.49,72781.79,72733.36,72779.7,9.532
2024-06-08 06:38:00,72779.7,72801.68,72741.24,72795.78,15.418
2024-06-08 06:39:00,72795.78,72828.59,72745.01,72824.09,7.082
2024-06-08 06:40:00,72824.09,72844.53,72815.21,72837.78,9.858
2024-06-08 06:41:00,72837.78,72874.4,72837.44,72874.39,9.313
2024-06-08 06:42:00,72874.39,72879.59,72856.74,72858.67,15.064
2024-06-08 06:43:00,72858.67,72872.43,72853.92,72859.58,28.552
2024-06-08 06:44:00,72859.58,72907.75,72859.09,72903.35,25.926
2024-06-08 06:45:00,72903.35,72921.56,72869.69,72879.72,28.958
2024-06-08 06:46:00,72879.72,72925.87,72875.02,72919.83,20.55
2024-06-08 06:47:00,72919.83,72965.68,72900.64,72915.76,20.49
2024-06-08 06:48:00,72915.76,72922.41,72883.93,72885.53,14.595
2024-06-08 06:49:00,72885.53,72916.39,72859.94,72866.88,21.422
2024-06-08 06:50:00,72866.88,72894.71,72843.52,72893.58,18.675
2024-06-08 06:51:00,72893.58,72915.52,72872.62,72874.11,24.464
2024-06-08 06:52:00,72874.11,72911.49,72844.63,72904.07,6.346
2024-06-08 06:53:00,72904.07,72926.66,72900.57,72917.08,11.229
2024-06-08 06:54:00,72917.08,72957.38,72880.25,72933.74,27.616
2024-06-08 06:55:00,72933.74,72980.83,72888.39,72922.9,15.768
2024-06-08 06:56:00,72922.9,72937.65,72865.46,72934.78,10.969
2024-06-08 06:57:00,72934.78,72978.0,72895.32,72966.11,15.289
2024-06-08 06:58:00,72966.11,72974.49,72925.17,72956.84,29.975
2024-06-08 06:59:00,72956.84,73007.38,72930.85,73003.32,26.314
2024-06-08 07:00:00,73003.32,73061.54,72997.14,73001.52,10.426
2024-06-08 07:01:00,73001.52,73013.7,72974.91,73011.44,13.951
2024-06-08 07:02:00,73011.44,73015.19,72999.7,73004.95,17.241
2024-06-08 07:03:00,73004.95,73054.16,72992.48,73007.6,23.179
2024-06-08 07:04:00,73007.6,73039.94,72972.43,72989.07,20.033
2024-06-08 07:05:00,72989.07,73002.45,72947.25,72958.7,7.688
2024-06-08 07:06:00,72958.7,72984.99,72903.06,72932.27,15.644
2024-06-08 07:07:00,72932.27,72977.01,72894.49,72916.04,21.465
2024-06-08 07:08:00,72916.04,72962.98,72896.41,72947.36,20.157
2024-06-08 07:09:00,72947.36,72998.03,72929.52,72983.54,6.453
2024-06-08 07:10:00,72983.54,73034.12,72959.21,73026.23,23.684
2024-06-08 07:11:00,73026.23,73034.25,73016.81,73022.14,13.722
2024-06-08 07:12:00,73022.14,73049.47,72995.15,73049.14,25.014
2024-06-08 07:13:00,73049.14,73089.99,72993.2,73046.23,23.664
2024-06-08 07:14:00,73046.23,73090.69,72991.83,73033.28,15.02
2024-06-08 07:15:00,73033.28,73069.01,73031.87,73065.88,15.412
2024-06-08 07:16:00,73065.88,73117.8,73054.79,73090.13,18.393
2024-06-08 07:17:00,73090.13,73109.58,73043.34,73058.07,19.005
2024-06-08 07:18:00,73058.07,73082.12,73055.29,73060.86,9.143
2024-06-08 07:19:00,73060.86,73100.86,73050.91,73082.29,12.641
2024-06-08 07:20:00,73082.29,73115.7,73061.06,73076.77,6.559
2024-06-08 07:21:00,73076.77,73108.14,73027.85,73038.1,8.747
2024-06-08 07:22:00,73038.1,73045.93,73001.43,73013.79,17.282
2024-06-08 07:23:00,73013.79,73059.23,72976.33,73043.64,27.606
2024-06-08 07:24:00,73043.64,73050.02,72986.82,73025.81,26.034
2024-06-08 07:25:00,73025.81,73030.03,73019.49,73019.7,11.138
2024-06-08 07:26:00,73019.7,73048.55,73012.96,73020.17,17.848
2024-06-08 07:27:00,73020.17,73044.06,72975.68,72996.46,25.439
2024-06-08 07:28:00,72996.46,73029.78,72957.8,72983.61,9.7
2024-06-08 07:29:00,72983.61,73021.32,72980.28,73004.64,6.193
2024-06-08 07:30:00,73004.64,73063.15,72969.59,73053.07,7.066
2024-06-08 07:31:00,73053.07,73070.55,73011.13,73027.28,5.305
2024-06-08 07:32:00,73027.28,73054.26,72998.39,73014.1,16.105
2024-06-08 07:33:00,73014.1,73017.08,72954.64,72971.49,6.347
2024-06-08 07:34:00,72971.49,73006.39,72915.85,72940.72,19.299
2024-06-08 07:35:00,72940.72,72946.97,72910.19,72919.04,11.043
2024-06-08 07:36:00,72919.04,72923.5,72901.3,72910.07,23.857
2024-06-08 07:37:00,72910.07,72924.42,72882.09,72886.5,19.715
2024-06-08 07:38:00,72886.5,72918.01,72853.18,72897.62,9.731
2024-06-08 07:39:00,72897.62,72920.91,72879.85,72915.71,5.71
2024-06-08 07:40:00,72915.71,72928.98,72874.62,72927.64,29.057
2024-06-08 07:41:00,72927.64,72967.11,72871.88,72956.63,29.142
2024-06-08 07:42:00,72956.63,72972.08,72920.77,72949.29,28.623
2024-06-08 07:43:00,72949.29,72949.52,72889.93,72897.17,26.627
2024-06-08 07:44:00,72897.17,72902.99,72893.43,72895.83,17.087
2024-06-08 07:45:00,72895.83,72902.58,72893.04,72896.23,16.978
2024-06-08 07:46:00,72896.23,72935.2,72873.7,72914.84,20.42
2024-06-08 07:47:00,72914.84,72936.05,72893.77,72907.58,27.113
2024-06-08 07:48:00,72907.58,72941.99,72868.24,72932.19,28.935
2024-06-08 07:49:00,72932.19,72940.04,72902.93,72919.6,22.091
2024-06-08 07:50:00,72919.6,72952.95,72875.14,72921.9,7.097
2024-06-08 07:51:00,72921.9,72965.95,72894.15,72944.92,16.516
2024-06-08 07:52:00,72944.92,72990.85,72909.12,72915.16,16.426
2024-06-08 07:53:00,72915.16,72917.08,72907.29,72910.79,12.509
